source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,phot_g_mean_mag,bp_rp
2013614400772082176,345.676611146215,0.12937829,59.72058957925257,0.12697604,0.2004611264329882,0.15318851,2.612728,-2.1998394023806016,0.17646721,-1.4096293849557229,0.17279872,-0.17499365,-0.05056681,-0.10057139,18.803593,1.6718788
2013614465188368128,345.64470691161944,0.30811659,59.72024863587929,0.31507674,0.3126193774281902,0.39063284,2.9701133,-2.381768802051069,0.45395255,-1.7744719867070016,0.43696055,-0.23413968,-0.07731592,-0.14000423,19.918339,2.173746
2013614499548162432,345.6744432435176,0.1148542,59.73005537694954,0.11882078,0.2928065199148708,0.13847025,2.4669385,-2.281941690313725,0.1576488,-0.9372977797996976,0.16112866,-0.1981982,-0.02482366,-0.094129324,18.622438,2.4120884
2013614533907837696,345.5974849060666,0.11476065,59.719918111042034,0.115092136,0.2550710714784877,0.13307954,3.0234544,-2.6489621233602603,0.15857305,-1.4574898756049248,0.15404399,-0.11538643,-0.049149178,-0.17236546,18.546902,2.1460419
2013614641290232576,345.62208533380857,0.045313355,59.73762381062785,0.050698012,0.2594330163670636,0.053350456,2.4447067,-2.1685799879879792,0.059936132,-1.1286502522365582,0.06719087,-0.042941812,0.07390528,-0.19381317,17.03949,1.8657303
2013614641290236032,345.6308861468501,0.014636073,59.73519152958762,0.014602953,0.3368943297488437,0.01706095,3.1431108,-2.841655966934065,0.020160628,-1.343181319333168,0.020122461,0.11164754,-0.15263562,-0.3718122,14.041778,1.0189543
2013614808785043712,345.25155747442165,0.38190693,59.60263634033063,0.39709318,0.1925595833208327,0.453719,3.3697128,-2.6361992304616297,0.47643822,-2.098908709156216,0.49492663,-0.06439491,0.041341968,-0.05211189,20.245588,1.9623356
2013614916162608896,345.2629577819469,0.15884773,59.62075065335094,0.17576385,0.1882032443020651,0.20539588,4.0360484,-3.411874535052767,0.2201523,-2.1561076700513286,0.22744857,-0.34299392,0.2777057,-0.32026646,19.228174,2.3572197
2013614916168132608,345.2742923994996,0.05136766,59.627419194746615,0.049645163,0.1342175443764169,0.060467187,3.1602943,-2.865433255993442,0.06386381,-1.3329485297496348,0.060687084,-0.14414172,0.030675253,-0.15513813,17.335213,2.420393
2013614946224048512,345.2848960524279,0.041271493,59.61267651450172,0.039969232,0.1960184121644353,0.048508808,3.3524995,-2.79133459299108,0.05071103,-1.856799352248232,0.04671048,-0.14003661,0.08525638,-0.121797375,16.959972,1.4249783
2013614946224052608,345.2922058659409,0.121077456,59.61352399563706,0.116498254,0.31412805453874,0.14024852,2.493953,-2.1860759528758704,0.15302774,-1.2003640386198364,0.14053191,-0.09442733,0.065061495,-0.100254185,18.804531,1.8744488
2013614946224094976,345.28634853050835,0.09695229,59.62125470865442,0.09926609,0.1853546694475595,0.117648736,3.817958,-3.293610278280917,0.1268002,-1.9310453036903552,0.12457168,-0.12450329,-0.014902892,-0.100086175,18.528887,1.7720356
2013614950527880960,345.30203391609774,0.020780312,59.61765463723143,0.020716347,0.1990576981331633,0.024355812,3.949968,-3.2083693349922835,0.02588734,-2.3040430024453107,0.024776073,-0.0766808,0.09313112,-0.17027305,15.427553,2.756894
2013614980583899904,345.3323515024486,0.06939467,59.63320991689965,0.06715913,0.1935873500627847,0.08078343,2.553858,-2.051829209034308,0.0937336,-1.520588089096214,0.083664075,0.04497654,-0.008404544,-0.18541162,17.845762,1.7054672
2013615019247351808,345.2904386139652,0.02968408,59.623200085450094,0.030026605,0.2329789859920081,0.035733514,3.7824507,-3.3404130605460702,0.037788533,-1.7744223114749746,0.03614577,-0.11868609,0.0600741,-0.15799001,16.402319,1.4395638
2013615049303454592,345.3194748234698,0.14797044,59.64721361025264,0.1494368,0.3214907824175249,0.17582123,2.9598866,-2.678428899154685,0.19890839,-1.259740970324113,0.18754332,-0.15522169,-0.03766483,-0.19205654,19.09653,1.9032707
2013615118028409472,345.25487475487023,0.06755759,59.624497164291135,0.06880488,0.3368306886585921,0.082605645,4.167514,-3.564385773827324,0.085665464,-2.1594735118511155,0.08472383,-0.26252282,-0.01569031,-0.06612313,17.747107,1.5199165
2013615152382590848,345.2242293808079,0.17712323,59.635140451339296,0.15703148,0.1753440106995596,0.19049059,3.5216074,-2.9512940203180094,0.23100021,-1.9213491806547427,0.18831949,-0.19257778,0.00828222,-0.011120053,19.130396,2.1989307
2013615152382600576,345.2243741419521,0.320994,59.63714836053545,0.31999373,0.363876936878195,0.37659457,3.0953863,-2.234600223095608,0.43177477,-2.1419566473601392,0.40227973,-0.20293425,0.011776702,-0.20327125,20.062923,2.17128
2013615156686007168,345.2185517846513,0.009906454,59.62922733966664,0.010251714,0.3470649695467175,0.011886972,2.9745293,-2.6596769363315085,0.012722408,-1.331894257743972,0.012148847,-0.0931196,0.07357249,-0.07177602,13.903691,1.8535137
2013615186742393216,345.2639772088052,0.2532227,59.64571540962663,0.24186763,0.291757203249583,0.28873315,2.8870816,-2.5194070563917963,0.3386174,-1.4099034652320217,0.29478046,-0.08542263,-0.0077611185,-0.057268362,19.744087,2.022377
2013615289821679616,345.2875730301247,0.112234026,59.65729197472773,0.11000452,0.3375982338893831,0.13090476,3.7639713,-3.161400734478164,0.14072734,-2.0427985648232005,0.13319206,-0.15812567,0.05123169,-0.08841951,18.415243,2.096178
2013615289821703168,345.2829411786957,0.050200865,59.66155246453981,0.05035048,0.3005190961607671,0.05969747,2.7552984,-2.273463974859686,0.063871585,-1.5566087697235238,0.06140974,-0.12707548,0.036166687,-0.09525383,17.340471,1.7022762
2013615294120373888,345.2833403076588,0.2383481,59.658469013025766,0.22823748,0.2315656156889428,0.27772903,2.4000628,-2.154556855301646,0.29580796,-1.0574430720462622,0.2803161,-0.11714952,0.044037316,-0.071984634,19.689308,2.0954475
2013615392900901248,345.3978421721868,0.18578868,59.65668782781924,0.18105169,0.1554627942600114,0.21883303,2.947725,-2.695089791300431,0.23707968,-1.1939738304230805,0.21871866,-0.13971904,-0.015021309,-0.14652903,19.37192,2.0775948
2013615427260654848,345.349581499371,0.04531682,59.6598000117209,0.046528187,0.1642872204737675,0.054092478,2.3752325,-2.038329141665604,0.058034994,-1.2194028076457617,0.056586176,-0.09101545,0.017978156,-0.20872433,17.138546,2.5216637
2013615461620418816,345.37103326320573,0.2159547,59.66356508669593,0.22050105,0.2870699005791753,0.26207894,2.2902224,-2.1377650857772625,0.28036183,-0.821631988327549,0.27006873,-0.15676805,-0.017172705,-0.15077417,19.531796,2.0649529
2013615465923942656,345.3708577373339,0.19921626,59.66805709717157,0.20475562,0.2009555176557191,0.23923378,2.8888018,-2.4807659800810646,0.25746277,-1.4801944783366596,0.24186355,-0.1746997,-0.052825347,-0.14694281,19.543287,2.0962868
2013615500283687168,345.41293773250646,0.031668417,59.67213389344021,0.03264088,0.2987339245719217,0.037864886,3.3154602,-2.9394367305699154,0.040156215,-1.5336190351492969,0.03891791,-0.089364104,0.0031453415,-0.21611919,16.344784,1.3812504
2013615500283687808,345.40659835095835,0.20335908,59.66921234267102,0.20572208,0.2465766688498387,0.24954885,2.820869,-2.419907195399315,0.2776005,-1.449603486237129,0.25240058,-0.09113847,0.04569838,-0.07600581,19.543083,2.053461
2013615534643429632,345.44162991419955,0.022563305,59.67406638233509,0.022981616,0.3418010778350382,0.026344316,3.2529633,-2.628823348992295,0.028501796,-1.9160006062771944,0.027671602,-0.10883953,0.04611164,-0.21492393,15.755148,1.3579216
2013615534643429888,345.4414950178691,0.015801156,59.67321493431668,0.01668485,0.2417391828304166,0.018945377,3.8054523,-3.369766906559496,0.020442441,-1.7680890868772767,0.019890748,-0.10930529,0.035808805,-0.2186281,15.005275,1.339304
2013615603362900736,345.4431500720977,0.050417434,59.68722720573192,0.050236218,0.1424143757175866,0.059224598,2.4898899,-2.2520151977711005,0.06467147,-1.062063837445445,0.061796833,-0.09068889,0.03286203,-0.19124453,17.107742,2.6599455
2013615702138696576,345.34301577659073,0.16514249,59.68247067220829,0.16390479,0.3483938769101412,0.19408067,3.7003253,-2.986730056260383,0.21385022,-2.184456507498782,0.19881795,-0.19045116,-0.037452303,-0.14781107,19.15838,2.0245476
2013615706442098048,345.3331912943686,0.064214565,59.68049885685746,0.06344143,0.2482229908074544,0.07572915,4.185896,-3.685801606128919,0.08326245,-1.9840849589976108,0.07799106,-0.121363826,0.026611589,-0.15438916,17.558285,1.5990849
2013615770858211840,345.3921039810798,0.25377795,59.6879506911171,0.25722843,0.362227842260476,0.30816206,4.4383683,-3.787233087416937,0.3412935,-2.3142989063428505,0.31997785,-0.20213398,-0.05400055,-0.07512814,19.762423,2.035553
2013615770858223104,345.39554163198534,0.118271194,59.68977651732833,0.12064883,0.1481017068463199,0.14088488,2.5483387,-2.0484191391213566,0.15774044,-1.515918363286596,0.14659047,-0.22101308,0.06561834,-0.20876914,18.723104,1.8140221
2013615839583689344,345.39430139730223,0.23048103,59.70741184992872,0.23991929,0.1342676358997309,0.27598503,2.297195,-2.081777153993122,0.2991485,-0.9712407802999456,0.27879626,-0.19223766,-0.033838194,-0.17641494,19.654995,2.1283283
2013615873937582336,345.4295331362333,0.112040006,59.712921803070174,0.113444395,0.3370087475081926,0.13421567,4.2987223,-3.523026649602322,0.14972824,-2.463187944660891,0.1413517,-0.17599587,0.03800123,-0.20792654,18.594376,1.8922234
2013615873937582464,345.42860066296333,0.082442686,59.71409209951291,0.080490746,0.3046315830547842,0.09619453,3.8161843,-3.1911789793214327,0.11112845,-2.0927585440259646,0.10142752,-0.16293477,0.0151733635,-0.2383196,18.134731,1.4060059
2013615908296893568,345.2190647761478,0.16200034,59.645472391111824,0.16103835,0.1370148758435568,0.18825686,2.929049,-2.56124689047911,0.21045122,-1.42103584144222,0.18793973,-0.16799897,0.006464375,-0.014976695,19.151527,2.0873394
2013615946960262400,345.2548211934955,0.24683696,59.661158217402495,0.2598014,0.3223870991399889,0.30849412,2.2181015,-2.0136977157092795,0.36186832,-0.9300515186242416,0.33808494,-0.27952257,-0.04296233,0.013751093,19.802458,2.159752
2013615981319710592,345.2224763254016,0.017737241,59.66211986913239,0.018323034,0.2252724082010314,0.021027008,2.9759843,-2.662926594778655,0.022711407,-1.3286479340665456,0.02210552,-0.14474414,0.009476079,-0.11076855,15.0368185,2.5864305
2013615981319712768,345.2223226775552,0.027930968,59.659166686316205,0.027688976,0.1781683506663788,0.03292165,3.7657638,-3.2683127898543223,0.034697406,-1.87059018056798,0.032972313,-0.17521536,0.05249618,-0.028346231,16.178265,1.5290718
2013616080095746048,345.2911404694724,0.24380957,59.67198520589881,0.23792033,0.1812507009052917,0.28501433,4.1772747,-3.6225187849608624,0.32514408,-2.080139718380804,0.29569808,-0.22152394,-0.06186358,-0.0495713,19.703793,2.068821
2013616084394351232,345.3144602771886,0.047487944,59.675508543859216,0.048775204,0.2418349011671631,0.056038216,2.7634895,-2.302032375222319,0.060537703,-1.5288952251183825,0.060207374,-0.12313701,0.027160933,-0.14590485,17.229246,1.5827618
2013616114455564544,345.28098198973987,0.108824186,59.68568479550221,0.11600482,0.3413115378485322,0.129416,3.3579624,-2.6452120819706626,0.14324214,-2.068517476520097,0.14269607,-0.14214396,-0.030860843,-0.089808516,18.591587,1.9869614
2013616187478134016,345.2053700007233,0.019662922,59.66879111181685,0.018613897,0.2205766413316485,0.022070343,3.1805744,-2.6390291423798464,0.025008824,-1.7752687298100616,0.02185866,-0.18119429,0.033867728,-0.02165898,12.213765,1.302597
2013616286254298752,345.22634342571325,0.14187725,59.69320869208958,0.13257387,0.2303734459858152,0.16557536,3.9325042,-3.478093426062638,0.17985763,-1.8350625456014409,0.16218866,-0.2211688,-0.008443143,-0.012855278,18.838839,1.9154377
2013616290557625088,345.22500661230043,0.025170183,59.68739104648624,0.02785716,0.2512113136399708,0.03175536,3.2403972,-2.702590921772177,0.032780677,-1.7877851393820443,0.032656327,-0.1145454,0.054221377,-0.050742257,15.901216,1.5371552
2013616354973808896,345.29874156885404,0.23907374,59.69768505102837,0.25171095,0.184714681104432,0.2894082,3.635894,-3.118108467727864,0.32146156,-1.8700600722208205,0.30134788,-0.2159622,-0.08796299,-0.084131815,19.746553,2.116869
2013616359277108736,345.2862195300999,0.028477322,59.69776830520816,0.030511305,0.3180605667827016,0.03423674,3.341179,-2.8085708647785896,0.036727473,-1.8098081974612428,0.03775228,-0.07838041,-0.03710513,-0.16505745,16.225616,1.3532524
2013616389333585920,345.26136826168573,0.057460684,59.703159680370085,0.058013756,0.3045412664964241,0.06834669,4.1556005,-3.7146091862309367,0.07402419,-1.8629804743604663,0.07127732,-0.12675194,-0.0044522327,-0.040009502,17.503788,2.013277
2013616458053022336,345.33793485704643,0.086268574,59.69625551944437,0.09030467,0.3654475821934624,0.10295836,3.1403449,-2.783993318054784,0.112184756,-1.45297870091321,0.11060886,-0.15844241,0.009416679,-0.11491203,18.165346,1.9621639
2013616492418504576,345.3553034504217,0.13976808,59.70036436593039,0.13864592,0.3410027480793143,0.1655758,2.7831473,-2.42432790034172,0.17790352,-1.3669464922827146,0.17115508,-0.10210078,-0.018297588,-0.10315175,18.980549,1.9199448
2013616526772583808,345.3349218590146,0.13284107,59.71166318970031,0.13878594,0.1763121907394925,0.15493436,3.3299234,-3.045999901101917,0.17706598,-1.3454643043450445,0.17211127,-0.15202248,0.064092524,-0.04369111,18.869543,1.9062462
2013616531075807872,345.32182727132823,0.23739459,59.699559064212586,0.2316132,0.3512835261530442,0.26961106,2.8947887,-2.4992224650616484,0.30444363,-1.4607153116003329,0.2805558,-0.13038553,8.7194516e-05,-0.07551445,19.552979,2.6388664
2013616629851883520,345.4035733502964,0.071306095,59.725187743134846,0.070002295,0.1529696315336319,0.08333956,3.8925223,-3.378589257810981,0.09209909,-1.93309701264202,0.088573374,-0.16545337,-0.024866752,-0.15792526,17.902716,1.7512112
2013616629857868160,345.42762233300306,0.05746164,59.72243875027462,0.056321535,0.2247096292291805,0.066906616,4.354875,-3.7069605371044143,0.07240131,-2.285471433318874,0.0696325,-0.11120505,-0.014044131,-0.1959978,17.532543,1.658287
2013616634155024512,345.42193981950555,0.043692365,59.73096085254507,0.043154243,0.2286627932835203,0.0504511,3.0131235,-2.542714350028186,0.05552717,-1.6166376331872263,0.053370487,-0.09079974,0.01098189,-0.18456534,17.038872,1.717186
2013616767290790016,345.3388214728172,0.036297034,59.717570734914574,0.037866063,0.2121503118145579,0.04195727,2.7945762,-2.4911899412139724,0.046966348,-1.2663448069714716,0.0475002,-0.09855252,0.10299436,-0.11010831,16.655073,1.7501888
2013616767290895232,345.3588043503332,0.2590963,59.73354989137208,0.23663482,0.1760997449954517,0.286795,3.063513,-2.659633885050702,0.34072843,-1.5203484142260115,0.29489458,-0.040911347,-0.073949635,-0.1626974,19.68904,2.1686325
2013616805953697024,345.3288498149462,0.060933247,59.7311906742594,0.06396249,0.1298949777450965,0.07261895,3.0826435,-2.874815401323949,0.075790554,-1.112712042706179,0.07760035,-0.11145935,0.047332786,-0.1027759,17.547548,1.9333897
2013616805953699200,345.30151637441,0.31145367,59.719007301809256,0.32432175,0.2083731493876731,0.38002053,3.3886955,-3.006549894807997,0.40276203,-1.563302353828684,0.39356416,-0.2075522,0.024843406,-0.06425541,19.814602,1.9801903
2013616904729912960,345.4025789379946,0.17259501,59.749860803811785,0.1713345,0.2495387163967895,0.19719833,3.7341504,-3.1476924975565703,0.23983397,-2.008957767462383,0.21868993,-0.09862244,-0.04187591,-0.20445426,19.257006,1.9026165
2013617042168616704,345.4894018829077,0.19907022,59.70037462844113,0.2020511,0.1517319114265199,0.24103752,2.8796897,-2.642796726380761,0.28004462,-1.143782252830729,0.2587368,-0.20065561,-0.039260972,-0.14643374,19.507963,2.1036053
2013617076528320512,345.4518386737373,0.3707267,59.69368013123323,0.32910022,0.1629401167819545,0.42518908,2.2608624,-2.084526370961153,0.4784582,-0.8753561448962,0.39540777,-0.21592224,0.0029911937,-0.14038911,19.731373,2.2610798
2013617080831649024,345.4580871610146,0.076148875,59.694614428504494,0.07472679,0.2860256448211676,0.088333786,2.5532734,-2.052109600933248,0.09967055,-1.5192272391942503,0.09256212,-0.14670533,0.017392704,-0.19044685,18.000965,1.5540161
2013617145247942912,345.527197612064,0.12607574,59.718294654136514,0.123065986,0.2639838764553796,0.14804187,3.2622197,-2.9508670720792347,0.17358705,-1.3908489769830863,0.16090623,-0.12922215,-0.0499622,-0.1773075,18.799425,1.7654362
2013617213967412608,345.51060598197347,0.17604123,59.71884909737625,0.16752495,0.2982051904876202,0.20747714,2.589599,-2.156597928560496,0.23901258,-1.433564517595665,0.21783413,-0.15538254,0.072096854,-0.15952966,19.235266,1.8647709
2013617351406376192,345.4409563902548,0.17526484,59.72177684907065,0.16027015,0.1855418163902537,0.19406894,2.4692948,-2.236786390554353,0.22577767,-1.046041595928362,0.19834901,-0.16186541,0.012568301,-0.19044213,19.160088,1.9369946
2013617523211612032,345.5289770751956,0.16923246,59.76015815046802,0.16483422,0.2293108012333221,0.19896275,3.3368304,-2.9155985065564485,0.23383364,-1.6228747733614468,0.21035174,-0.21571194,-0.036728267,-0.26485258,19.065105,1.8777084
2013617557564874880,345.57185394918,0.21282047,59.73242169068891,0.20184515,0.2317994508096255,0.24083948,2.9324603,-2.576747116595659,0.2880315,-1.3998922785937145,0.26766023,-0.06742327,-0.07931584,-0.20703198,19.467855,2.2043114
2013617660644245376,345.6036687821341,0.2979122,59.765583736727926,0.29060665,0.1365180528745715,0.353899,3.7104607,-3.0780524951388526,0.42084515,-2.071982586219576,0.3658584,-0.23933783,-0.023636414,-0.18456319,19.925993,2.2385025
2013617695004007424,345.6524918678403,0.1383568,59.770123305853545,0.14199582,0.1633988557486429,0.16522549,2.6450906,-2.2887269023409136,0.18726625,-1.3259838722306552,0.17824379,-0.14848791,-0.014113075,-0.118248306,18.492899,1.8528366
2013617699306938240,345.6506872005194,0.035758406,59.76545119116113,0.0380591,0.3380205973246481,0.04238162,2.7182312,-2.2223898852189303,0.046537455,-1.565172133057256,0.047645856,-0.05044034,-0.028531056,-0.15941647,16.683537,1.2555399
2013617733666673152,345.6602577845411,0.0190013,59.77359513099832,0.02005036,0.1506622496453114,0.022676598,3.462629,-3.012720544285645,0.025386324,-1.7068435282404846,0.025819587,-0.08644018,-0.04570749,-0.21660894,15.439256,2.48903
2013617733666675328,345.6820182888988,0.066258654,59.77839933917944,0.06651061,0.3304682562486802,0.08009553,4.034636,-3.453613397080017,0.08620898,-2.0858677405619583,0.085567325,-0.11833621,0.09681743,-0.12607445,17.817982,1.7020683
2013617733666676864,345.67141659437334,0.039489727,59.7720471174889,0.040670253,0.2693626407630244,0.047401153,3.1668181,-2.704730114278153,0.05419095,-1.6471707354803324,0.053503137,-0.14824928,-0.05888242,-0.17446582,16.969275,1.2288036
2013617763723510272,345.6327510992118,0.22308147,59.77681438700992,0.22023353,0.333130236160543,0.25606602,3.1998913,-2.625606996446807,0.30227414,-1.8290686912556269,0.27384713,-0.22214544,-0.033076786,-0.12431515,19.594072,2.194765
2013617802386145920,345.6718510185581,0.07916154,59.785854692434526,0.07912888,0.3144558804273707,0.092711814,3.0556421,-2.571485730811136,0.10631392,-1.6505786090574546,0.099413596,-0.1507621,0.047736827,-0.13537265,18.142752,2.1764126
2013617836745876096,345.56335232684114,0.03207988,59.76352680340255,0.03453932,0.3385733762691348,0.039167035,3.0592356,-2.304823654942648,0.04395113,-2.011643564085112,0.045446925,-0.09097836,-0.09365679,-0.2704573,16.510475,1.3213444
2013617866802682240,345.59024033394815,0.1336337,59.76573581553462,0.13820319,0.2175465485640878,0.15840334,2.5398343,-2.3366935364614,0.18466261,-0.9952996957393568,0.17483746,-0.17789784,-0.02016353,-0.17359263,18.937092,1.9006004
2013617866802707456,345.6023028962531,0.22142957,59.77362754488611,0.21378975,0.3176746351960827,0.25195217,3.4254384,-3.02800604452352,0.30366877,-1.601501941069868,0.27572477,-0.18478382,-0.05165089,-0.14003041,19.5643,2.2147942
2013617871105617408,345.5982498600424,0.03357907,59.77061963438844,0.03532111,0.2399527724910637,0.040178005,4.058466,-3.5463088062401376,0.04476862,-1.9735347042101048,0.045224387,-0.11270373,0.007450893,-0.21839955,16.601755,1.5150928
2013617901162410752,345.5561988312345,0.077202216,59.76521141669216,0.08135426,0.2054284767116234,0.09121043,4.0143347,-3.432292849920923,0.10611361,-2.0818857615591018,0.1026723,-0.11728962,-0.07139457,-0.27684665,18.041945,1.8404083
